age,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,certifications_count,project_count,gender_Female,gender_Male,gender_Other,preferred_work_type_Analytical,preferred_work_type_Creative,preferred_work_type_Management,preferred_work_type_Technical,preferred_domain_AI-ML,preferred_domain_Cloud,preferred_domain_Data,preferred_domain_Security,preferred_domain_Web,personality_type_Analytical,personality_type_Creative,personality_type_Leader,personality_type_Logical,internship_experience_No,internship_experience_Yes,favorite_subject_DBMS,favorite_subject_Math,favorite_subject_Python,favorite_subject_Statistics,favorite_subject_Web
19,75.1,91.78,83,61,93,78,81,42,80,77,5,9,4,4,2,3,1,4,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
18,75.86,76.65,72,81,42,66,39,46,87,88,8,2,1,4,2,1,2,6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
18,80.45,77.18,100,92,86,68,56,56,81,83,7,2,4,1,4,2,1,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
20,83.34,71.32,77,68,60,82,53,75,92,93,10,6,4,1,3,4,2,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
19,94.35,75.31,100,97,83,90,57,81,64,95,10,3,3,6,4,2,2,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
20,79.26,72.2,98,88,81,100,64,46,62,79,10,3,2,1,4,7,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
20,76.76,71.06,85,92,97,79,81,70,91,74,10,7,4,4,1,4,1,6,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
20,69.15,52.3,90,88,83,84,67,88,57,100,1,1,3,1,10,3,2,5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
19,85.24,77.79,68,54,84,78,94,74,61,48,4,9,2,3,8,5,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
18,81.58,87.17,95,82,76,76,72,63,63,63,1,6,7,1,6,3,2,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
22,79.16,75.51,66,69,63,100,51,39,81,70,6,6,6,3,6,7,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
19,65.1,93.17,55,55,55,74,76,58,83,89,3,5,1,5,6,4,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
23,74.97,82.62,91,94,96,79,56,68,73,98,6,1,2,2,1,4,3,3,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
20,80.08,73.05,57,53,82,63,95,41,90,57,3,7,5,2,4,3,5,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
20,91.01,82.06,80,66,38,79,64,37,53,95,9,1,1,3,2,8,0,4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
20,71.02,68.64,90,76,68,77,81,30,57,100,1,6,4,6,7,5,0,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
20,79.18,80.98,73,62,85,74,90,68,70,73,2,10,7,1,7,1,2,7,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
18,87.79,89.63,65,80,47,74,39,35,85,92,1,2,6,7,4,2,4,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
19,87.19,95.93,100,100,57,87,68,56,94,79,9,1,1,4,5,1,1,5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
17,81.57,62.53,70,67,47,88,36,41,84,90,8,3,3,6,4,5,1,2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
20,79.3,71.72,43,62,72,63,89,35,53,68,5,10,1,3,2,5,3,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
17,81.28,77.35,79,88,50,92,85,32,51,96,1,3,2,1,4,8,0,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22,55.0,78.0,47,61,93,48,72,43,71,81,2,1,2,5,5,6,1,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
20,76.36,76.41,55,67,77,58,70,84,75,80,3,2,3,1,1,4,2,3,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
21,68.64,82.49,75,73,82,71,86,43,80,82,1,10,3,3,4,4,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
18,92.16,74.28,76,77,71,72,84,68,56,75,1,5,10,1,4,3,0,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
20,93.8,71.04,76,86,85,87,64,33,67,100,7,4,1,1,6,1,7,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
19,81.96,78.14,89,98,88,73,77,50,49,89,7,1,10,1,2,6,2,7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
20,71.82,73.18,46,67,86,69,50,35,59,82,3,5,1,2,1,5,0,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
19,74.83,80.91,66,74,66,100,63,39,58,79,10,3,3,2,1,5,2,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
19,71.02,84.62,99,100,72,100,74,52,97,100,4,2,9,7,1,8,5,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
18,73.4,76.6,86,58,41,96,60,35,60,79,3,1,4,2,4,10,2,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
18,84.35,61.86,50,39,72,42,82,74,56,74,3,4,5,4,6,10,0,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
20,82.9,72.23,84,86,61,99,58,75,97,67,10,2,3,2,3,4,2,2,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
18,81.23,91.97,74,61,65,76,82,87,84,80,8,6,3,10,3,2,0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
17,58.67,61.18,61,62,61,54,56,62,97,89,3,4,7,1,1,7,5,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
21,79.25,65.64,89,84,47,79,54,84,72,87,10,4,6,4,4,7,2,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
17,70.04,72.55,62,44,93,70,96,56,56,65,1,7,3,5,3,8,1,2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
21,84.32,55.0,68,71,82,82,63,68,88,75,10,5,6,6,2,6,2,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
18,90.05,74.17,76,87,75,83,83,60,48,80,1,4,10,2,6,5,0,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
22,77.92,92.78,87,73,79,100,81,62,82,81,3,1,10,3,2,4,0,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
19,72.79,75.15,59,46,82,58,38,73,63,68,6,6,1,8,5,1,4,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
24,84.19,97.85,99,87,73,85,52,62,50,91,9,1,5,6,6,1,0,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
17,73.86,84.99,67,56,67,61,71,35,87,80,7,6,9,1,4,7,3,2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
19,77.53,83.22,65,92,76,82,72,62,78,73,7,6,4,6,5,1,4,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
19,75.3,80.17,99,100,88,72,80,58,54,87,6,1,10,1,2,6,3,7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
21,80.66,68.44,98,70,47,84,43,50,48,81,10,2,2,3,6,2,3,4,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
20,77.1,55.54,91,79,74,63,35,35,63,75,1,2,7,3,1,7,2,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
19,99.0,83.53,95,79,94,94,70,40,65,87,10,3,1,1,6,4,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
23,84.9,96.22,97,99,71,87,54,64,42,93,9,1,5,4,7,1,0,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
20,93.97,69.42,99,58,100,95,69,37,73,81,2,6,10,3,7,2,2,4,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
23,77.03,76.91,70,73,71,100,52,35,87,73,6,8,4,5,8,10,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
20,97.57,68.91,82,72,48,93,47,54,54,100,7,5,3,3,4,9,2,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
19,78.97,57.79,59,49,58,64,43,61,53,80,3,8,1,1,9,2,2,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
19,70.29,95.06,95,96,100,75,51,36,82,96,2,5,10,5,7,1,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
17,79.17,77.21,78,41,71,58,82,61,98,67,3,9,1,6,3,3,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
19,80.83,77.52,62,93,82,100,66,74,68,79,8,5,3,5,2,6,2,2,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
22,86.89,74.39,52,55,70,50,100,69,66,71,3,10,4,4,3,4,5,6,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
19,62.55,71.2,74,57,81,66,85,86,53,71,2,3,5,8,2,1,1,5,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
22,72.68,69.72,84,98,57,77,48,68,96,86,2,6,5,3,4,9,0,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
19,78.01,80.23,83,87,61,92,78,72,69,80,10,6,2,1,2,1,0,6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
17,78.67,80.51,70,84,76,68,69,69,92,100,8,7,1,7,1,5,2,3,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
20,87.32,80.31,74,53,81,84,97,32,84,68,5,9,3,5,5,3,1,2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
19,87.76,79.81,70,97,52,99,73,56,79,77,2,1,4,1,4,10,0,6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
21,79.74,79.13,90,81,58,83,70,45,70,87,10,2,3,4,2,5,0,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
21,84.78,94.25,73,75,55,74,83,47,73,77,3,6,2,6,9,6,1,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
21,83.44,80.05,86,80,71,54,89,36,74,95,1,10,6,5,8,4,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
20,87.25,72.55,100,68,51,100,52,82,58,74,10,5,4,1,4,5,1,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
21,80.35,58.01,75,77,61,100,54,50,53,92,10,7,6,1,3,7,3,6,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
18,87.52,77.52,78,96,69,71,55,42,90,100,10,6,6,5,1,1,3,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
20,62.86,76.48,73,93,60,85,77,41,74,85,10,6,4,3,7,4,5,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
18,88.66,79.03,73,98,82,86,69,35,76,89,5,4,8,2,3,2,1,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
22,80.52,56.61,75,100,60,97,67,49,86,96,10,5,6,2,1,1,2,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
21,85.52,86.69,83,95,50,67,41,48,56,85,4,1,4,1,1,10,1,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
20,87.44,53.68,66,99,55,100,81,35,67,89,4,5,7,4,10,3,0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
18,93.59,77.22,87,82,74,84,81,66,59,71,1,6,10,1,5,3,0,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
22,69.71,71.48,78,87,76,85,63,72,81,100,10,3,8,1,2,3,3,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
19,81.19,79.17,91,58,72,93,75,56,68,100,7,5,3,6,3,10,2,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
19,79.05,85.68,68,75,53,80,42,52,88,82,9,2,3,4,1,3,5,6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
18,87.99,76.02,72,73,79,68,53,88,83,71,3,7,7,9,3,3,0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
18,71.78,83.39,43,46,61,40,59,80,89,91,4,4,1,3,1,4,1,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
21,76.03,84.38,52,66,57,89,87,71,65,75,1,9,5,3,4,3,2,4,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
22,67.97,90.2,65,94,46,70,68,69,61,92,9,7,6,1,5,1,1,2,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
20,80.58,68.98,70,43,67,73,76,38,88,84,2,5,10,1,1,6,2,2,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
19,88.35,80.59,61,40,80,77,93,35,92,65,1,10,3,3,4,6,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
