student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S3646,20,Male,67.61,87.97,88,72,41,87,74,36,100,86,10,4,7,6,3,5,Technical,Web,Logical,3,1,No,Web,Full Stack Developer
S3647,20,Female,81.28,61.59,68,75,87,78,65,48,68,100,6,6,10,7,1,5,Technical,Data,Logical,2,4,No,DBMS,Database Administrator
S3648,21,Female,68.32,73.93,44,53,92,72,54,40,64,88,3,7,4,2,4,3,Analytical,AI-ML,Analytical,1,3,No,Statistics,Junior Data Scientist
S3649,18,Male,70.97,72.83,48,48,69,89,100,50,61,69,2,10,2,3,4,2,Creative,Web,Creative,3,2,No,Web,UI/UX Designer
S3650,18,Male,77.8,86.85,79,86,98,89,53,59,91,86,10,1,5,3,1,5,Technical,Web,Logical,1,4,Yes,DBMS,Backend Developer
S3651,19,Male,83.86,71.65,75,67,51,75,82,69,49,83,1,8,10,1,5,1,Technical,Data,Logical,2,3,Yes,DBMS,Database Administrator
S3652,20,Female,76.92,97.54,88,91,48,99,59,35,99,84,10,1,1,1,4,5,Technical,Web,Logical,3,4,Yes,Python,Junior Web Developer
S3653,19,Male,84.02,89.89,77,71,59,100,71,57,76,81,5,2,1,2,6,10,Technical,Cloud,Logical,1,1,No,DBMS,Junior DevOps Engineer
S3654,18,Male,69.67,88.7,58,61,50,72,74,74,78,92,5,1,9,6,5,2,Analytical,Data,Analytical,3,7,Yes,Statistics,Associate Data Analyst
S3655,20,Female,79.57,75.41,70,65,82,86,54,83,45,88,8,1,3,6,3,8,Management,Data,Leader,1,4,No,Statistics,Junior Business Analyst
S3656,19,Male,64.86,86.48,80,83,95,71,60,38,52,96,1,4,1,7,1,10,Technical,Cloud,Logical,1,2,No,Python,Cloud Operations Engineer
S3657,19,Male,76.39,75.36,81,79,81,65,71,43,77,100,9,3,5,8,4,6,Technical,Web,Analytical,2,5,No,Python,Quality Assurance Tester
S3658,20,Male,76.29,73.7,92,71,72,72,35,48,86,84,9,4,6,6,1,6,Technical,AI-ML,Logical,2,3,No,Python,Junior ML Engineer
S3659,21,Female,95.63,76.87,59,85,57,100,77,41,85,74,1,7,3,7,10,3,Technical,Security,Logical,3,3,No,DBMS,Security Analyst Trainee
S3660,21,Female,85.96,83.78,90,77,86,76,35,62,47,82,1,6,8,1,3,2,Technical,Data,Logical,1,4,No,DBMS,Database Administrator
S3661,18,Female,82.51,75.28,68,71,56,50,51,74,44,75,3,3,8,1,1,2,Analytical,Data,Analytical,3,5,Yes,DBMS,Associate Data Analyst
S3662,18,Female,94.61,75.17,81,91,50,96,63,63,74,80,1,5,5,6,10,3,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S3663,19,Female,65.05,84.54,76,63,79,55,96,36,85,54,2,10,3,3,7,7,Creative,Web,Creative,3,6,No,Web,Frontend Developer
S3664,19,Male,85.09,84.19,54,97,50,80,72,72,76,92,8,5,3,4,3,6,Technical,Web,Logical,2,8,Yes,Python,Full Stack Developer
S3665,20,Male,80.77,64.14,66,45,80,64,94,47,52,75,1,10,3,2,3,5,Creative,Web,Creative,1,5,Yes,Web,Frontend Developer
S3666,21,Female,73.77,76.91,62,81,58,79,92,66,73,90,7,10,4,1,2,2,Creative,Web,Creative,3,5,No,Web,Frontend Developer
S3667,17,Female,76.15,79.83,91,98,64,84,67,62,72,94,8,1,9,3,3,2,Technical,AI-ML,Logical,0,1,No,Python,AI/ML Engineer Trainee
S3668,19,Female,78.51,85.44,80,94,46,96,54,35,76,79,3,1,4,3,8,10,Technical,Cloud,Logical,2,4,No,Python,Cloud Operations Engineer
S3669,21,Female,67.88,59.49,84,98,57,100,78,42,62,63,5,2,10,1,5,4,Technical,AI-ML,Logical,1,0,No,Math,AI/ML Engineer Trainee
S3670,19,Male,81.43,80.93,67,42,65,58,91,75,85,49,4,8,8,5,2,8,Creative,Web,Creative,3,4,Yes,Python,UI/UX Designer
S3671,21,Other,64.6,80.58,72,43,71,85,88,69,72,87,5,10,3,5,2,1,Creative,Web,Creative,2,6,Yes,Web,Frontend Developer
S3672,17,Male,86.15,88.22,69,76,74,59,40,52,75,92,7,5,6,2,7,3,Technical,Web,Analytical,0,0,No,Python,Quality Assurance Tester
S3673,22,Female,81.58,84.74,71,83,66,97,70,42,58,80,3,6,6,4,5,4,Technical,AI-ML,Logical,2,5,No,Math,AI/ML Engineer Trainee
S3674,20,Female,72.97,93.62,96,87,44,84,81,49,87,91,4,1,2,6,10,3,Technical,Security,Logical,7,3,Yes,DBMS,Security Analyst Trainee
S3675,21,Male,82.77,84.28,78,100,90,77,39,60,49,100,10,1,5,1,1,4,Technical,Web,Logical,2,3,No,Python,Full Stack Developer
S3676,21,Female,73.41,68.71,77,74,64,91,35,36,82,81,10,3,7,4,7,3,Technical,Web,Logical,1,1,Yes,Python,Backend Developer
S3677,19,Female,66.12,55.74,80,100,60,100,67,51,65,70,5,3,10,2,2,6,Technical,AI-ML,Logical,1,1,No,Math,AI/ML Engineer Trainee
S3678,21,Female,81.65,76.96,76,92,63,71,42,35,57,83,10,3,3,7,2,3,Technical,Web,Analytical,4,6,Yes,Web,Quality Assurance Tester
S3679,19,Male,86.19,92.06,91,74,57,88,74,60,71,78,6,1,2,2,5,10,Technical,Cloud,Logical,2,2,No,DBMS,Junior DevOps Engineer
S3680,19,Male,75.13,76.74,63,69,66,100,57,59,66,68,10,6,5,2,3,6,Technical,Web,Logical,1,4,No,Web,Full Stack Developer
S3681,20,Male,79.55,89.25,82,76,80,85,99,56,86,71,3,10,6,4,3,3,Creative,Web,Creative,3,4,Yes,Web,Frontend Developer
S3682,17,Male,85.47,77.7,87,91,86,70,44,39,98,96,1,3,10,4,6,3,Technical,Data,Logical,2,0,No,DBMS,Database Administrator
S3683,18,Female,87.08,84.51,54,65,56,72,72,38,46,97,1,4,6,2,7,1,Analytical,AI-ML,Analytical,2,4,Yes,Python,Associate Data Analyst
S3684,18,Female,71.77,77.96,100,72,48,100,57,74,69,91,1,3,4,4,5,10,Technical,Cloud,Logical,2,4,No,Python,Junior DevOps Engineer
S3685,19,Female,87.1,77.76,82,95,78,84,64,35,75,89,1,4,4,4,10,4,Technical,Security,Logical,2,6,Yes,DBMS,Security Analyst Trainee
S3686,22,Female,69.67,78.37,87,83,88,91,47,46,50,78,3,3,3,3,4,10,Technical,Cloud,Logical,1,4,No,DBMS,Junior DevOps Engineer
S3687,19,Female,88.64,74.31,85,86,90,87,47,73,62,84,10,4,5,8,1,2,Technical,Web,Logical,0,2,No,DBMS,Full Stack Developer
S3688,17,Male,81.04,58.71,93,78,62,78,54,69,90,69,10,6,5,5,6,4,Technical,Web,Logical,0,1,Yes,DBMS,Backend Developer
S3689,19,Male,93.37,95.31,95,100,58,77,66,38,78,95,7,6,3,6,3,4,Technical,Web,Analytical,1,4,No,Python,Quality Assurance Tester
S3690,21,Male,80.68,92.96,92,95,72,95,78,70,87,93,2,5,3,2,5,10,Technical,Cloud,Logical,0,4,No,DBMS,Cloud Operations Engineer
S3691,17,Male,81.24,73.28,51,80,70,76,79,69,72,95,7,1,7,2,1,2,Technical,AI-ML,Logical,3,3,No,Web,AI/ML Engineer Trainee
S3692,21,Male,69.32,81.44,58,40,93,72,83,49,95,98,1,8,7,5,7,5,Technical,Cloud,Logical,2,4,No,Statistics,Cloud Operations Engineer
S3693,19,Female,96.27,74.12,74,69,42,36,66,35,96,71,1,1,5,5,1,10,Technical,Cloud,Logical,0,0,No,DBMS,Cloud Operations Engineer
S3694,20,Female,53.25,72.25,94,80,78,73,72,74,76,92,2,1,9,2,6,1,Analytical,AI-ML,Analytical,2,2,No,Python,Junior Data Scientist
S3695,20,Male,80.72,62.28,72,87,86,76,70,80,86,80,8,3,2,3,1,10,Technical,Cloud,Logical,0,2,No,DBMS,Junior DevOps Engineer
S3696,22,Male,69.82,85.19,82,98,85,87,58,66,73,95,8,3,1,4,1,2,Technical,Web,Analytical,2,3,No,Python,Quality Assurance Tester
S3697,20,Female,68.73,63.23,71,93,52,79,35,73,73,93,7,1,3,3,1,1,Technical,Web,Analytical,1,2,No,Web,Quality Assurance Tester
S3698,21,Female,85.03,78.33,75,63,73,55,57,47,52,88,7,4,1,5,3,8,Technical,Web,Analytical,0,3,No,Web,Quality Assurance Tester
S3699,20,Female,73.89,74.36,76,93,75,97,71,59,70,93,6,7,1,1,10,1,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S3700,21,Male,78.46,87.23,62,65,47,59,65,72,72,86,1,2,6,3,1,7,Technical,AI-ML,Logical,2,2,No,Statistics,Junior ML Engineer
S3701,19,Female,69.1,71.55,85,100,95,68,62,53,56,100,10,3,3,7,1,5,Technical,Web,Logical,4,1,No,DBMS,Backend Developer
S3702,17,Male,78.16,93.78,83,91,64,99,46,35,50,71,3,5,10,2,7,4,Technical,Data,Logical,1,5,No,DBMS,Database Administrator
S3703,18,Female,74.77,96.0,80,69,92,94,47,39,50,68,5,4,1,2,4,10,Technical,Cloud,Logical,3,5,No,DBMS,Cloud Operations Engineer
S3704,22,Male,75.74,55.13,92,39,88,64,35,56,46,75,6,2,8,3,6,5,Analytical,AI-ML,Analytical,1,3,Yes,Statistics,Junior Data Scientist
S3705,19,Female,74.46,87.5,73,85,54,96,56,61,91,100,10,4,7,6,2,1,Technical,Web,Logical,6,3,No,Python,Full Stack Developer
S3706,18,Other,68.17,79.08,59,85,76,88,71,72,58,83,10,6,8,4,4,4,Technical,Web,Logical,2,6,No,Python,Backend Developer
S3707,20,Male,83.23,69.47,62,83,62,100,44,60,67,99,2,6,4,5,10,5,Technical,Security,Logical,2,2,No,DBMS,Security Analyst Trainee
S3708,18,Male,88.37,75.47,75,75,40,96,47,52,68,95,5,4,6,2,6,10,Technical,Cloud,Logical,1,3,No,Python,Junior DevOps Engineer
S3709,21,Female,80.72,75.22,90,70,47,90,44,69,70,96,9,7,4,7,7,3,Technical,Web,Logical,1,4,Yes,DBMS,Full Stack Developer
S3710,21,Female,63.34,74.75,77,49,72,74,97,64,75,87,2,10,1,3,3,7,Creative,Web,Creative,3,2,No,Web,UI/UX Designer
S3711,17,Male,77.13,66.23,91,75,87,74,73,71,84,100,4,2,6,2,4,10,Technical,Cloud,Logical,2,2,No,Python,Junior DevOps Engineer
S3712,18,Male,95.4,88.46,65,90,60,76,60,55,95,81,8,6,1,3,3,2,Technical,Web,Analytical,1,5,No,Web,Quality Assurance Tester
S3713,18,Female,80.26,78.94,86,73,75,100,54,73,86,86,10,1,1,3,3,8,Technical,Web,Logical,3,3,Yes,Python,Full Stack Developer
S3714,19,Male,75.24,85.52,77,72,85,91,53,61,100,77,2,5,5,6,5,10,Technical,Cloud,Logical,6,2,No,Python,Junior DevOps Engineer
S3715,18,Female,79.06,72.95,65,54,83,54,90,64,69,64,6,10,2,7,1,1,Creative,Web,Creative,2,2,No,Web,UI/UX Designer
S3716,17,Male,85.68,77.84,92,88,53,88,57,59,59,78,6,4,10,8,1,1,Technical,Data,Logical,2,3,No,DBMS,Database Administrator
S3717,18,Male,74.83,89.45,77,82,46,73,37,42,84,95,10,1,3,3,3,6,Technical,Web,Logical,3,3,No,DBMS,Backend Developer
S3718,18,Male,79.5,66.31,61,51,72,66,47,70,66,73,1,7,10,1,3,5,Technical,Data,Logical,4,3,Yes,Python,Database Administrator
S3719,18,Female,85.42,81.92,65,56,45,50,70,43,57,82,4,8,6,1,3,6,Technical,AI-ML,Logical,2,2,Yes,Math,Junior ML Engineer
S3720,19,Female,85.0,63.8,75,84,54,85,78,64,100,84,10,3,2,1,4,6,Technical,Web,Logical,4,2,No,Python,Backend Developer
S3721,19,Female,77.74,71.44,68,41,100,96,81,72,82,67,4,10,5,4,4,4,Creative,Web,Creative,2,5,No,Web,UI/UX Designer
S3722,17,Male,65.57,84.59,77,96,78,92,89,62,94,90,5,1,6,2,9,6,Technical,Security,Logical,2,3,No,DBMS,Security Analyst Trainee
S3723,18,Male,80.39,73.25,61,75,66,100,51,65,63,96,1,6,5,6,10,1,Technical,Security,Logical,1,1,No,DBMS,Security Analyst Trainee
S3724,19,Female,77.63,71.87,58,42,77,72,64,87,98,63,3,1,10,4,1,4,Management,AI-ML,Leader,1,2,No,Python,Junior Business Analyst
S3725,22,Female,75.75,69.51,64,80,88,75,37,56,70,69,3,1,10,2,5,7,Analytical,AI-ML,Analytical,3,5,Yes,Math,Junior Data Scientist
S3726,21,Female,84.84,70.94,57,62,77,46,95,60,90,62,6,10,1,1,6,1,Creative,Web,Creative,1,4,Yes,DBMS,UI/UX Designer
S3727,20,Male,83.58,83.64,81,45,68,58,92,42,48,79,2,10,3,6,1,4,Creative,Web,Creative,1,2,No,Web,Frontend Developer
S3728,20,Female,82.02,89.57,83,44,70,64,54,35,71,87,7,1,10,7,6,6,Analytical,Data,Analytical,2,4,No,Statistics,Associate Data Analyst
S3729,20,Female,70.16,71.09,56,70,88,84,73,47,48,67,5,1,10,4,5,4,Technical,Data,Logical,1,2,No,DBMS,Database Administrator
S3730,21,Female,87.46,80.29,85,81,87,78,35,64,51,86,2,6,8,1,5,6,Technical,Data,Logical,0,4,No,DBMS,Database Administrator
S3731,19,Female,74.75,75.29,84,100,53,92,48,55,64,74,10,4,4,8,6,1,Technical,Web,Logical,4,4,No,Python,Junior Web Developer
S3732,19,Male,86.41,85.06,63,43,47,50,71,35,56,72,1,4,10,2,6,4,Analytical,Data,Analytical,3,4,No,Statistics,Associate Data Analyst
S3733,19,Female,81.89,80.99,63,100,43,82,55,75,72,89,2,2,5,3,3,10,Technical,Cloud,Logical,3,2,No,DBMS,Cloud Operations Engineer
S3734,17,Male,77.11,80.48,100,48,71,70,49,57,78,94,3,2,10,2,3,1,Analytical,AI-ML,Analytical,1,5,No,Statistics,Junior Data Scientist
S3735,19,Female,75.71,71.0,71,66,67,56,69,59,92,75,10,4,2,7,3,7,Technical,Web,Analytical,2,4,No,Python,Quality Assurance Tester
S3736,19,Male,72.93,85.27,56,84,80,70,51,44,90,69,1,3,3,4,3,10,Technical,Cloud,Logical,1,4,Yes,Python,Junior DevOps Engineer
S3737,17,Male,74.71,88.98,86,94,86,100,47,43,73,73,10,4,2,4,6,4,Technical,AI-ML,Logical,3,1,No,Math,Junior ML Engineer
S3738,19,Female,79.85,95.06,87,100,72,96,38,60,71,78,1,2,9,7,1,2,Technical,Data,Logical,2,1,No,DBMS,Database Administrator
S3739,18,Female,86.0,67.25,80,100,62,76,74,35,93,71,5,5,9,3,4,1,Technical,Data,Logical,4,5,Yes,DBMS,Database Administrator
S3740,19,Female,73.74,79.28,90,89,55,92,72,52,65,90,7,4,8,4,1,3,Analytical,AI-ML,Analytical,1,10,Yes,Math,Junior Data Scientist
S3741,18,Male,65.35,70.24,74,96,86,76,35,44,66,75,5,4,2,4,10,4,Technical,Security,Logical,1,4,Yes,DBMS,Security Analyst Trainee
S3742,22,Female,75.36,74.76,47,55,96,85,63,87,93,55,1,4,4,5,3,3,Management,Data,Leader,0,5,No,DBMS,Junior Business Analyst
S3743,21,Female,87.04,66.46,54,57,71,49,98,48,98,74,8,5,1,8,7,2,Creative,Web,Creative,3,0,No,DBMS,Frontend Developer
S3744,22,Female,87.2,61.76,82,67,68,69,63,64,61,86,8,1,1,3,4,1,Technical,Web,Analytical,0,5,Yes,Python,Quality Assurance Tester
S3745,20,Male,99.0,77.26,94,75,74,100,55,58,77,87,3,1,2,5,4,10,Technical,Cloud,Logical,0,5,No,Python,Cloud Operations Engineer
S3746,22,Female,83.15,67.47,76,78,54,100,54,63,97,68,10,1,1,4,3,5,Technical,AI-ML,Logical,2,1,No,Python,Junior ML Engineer
S3747,20,Female,87.5,85.73,82,100,91,83,63,57,56,94,1,2,4,1,4,10,Technical,Cloud,Logical,6,4,Yes,Python,Cloud Operations Engineer
S3748,18,Female,74.79,58.77,68,86,73,65,38,86,71,94,10,2,2,6,4,5,Technical,Web,Logical,1,3,No,DBMS,Backend Developer
S3749,18,Female,77.55,67.46,55,63,95,73,45,48,68,95,4,5,7,6,1,1,Technical,Web,Logical,3,4,No,Math,Full Stack Developer
S3750,17,Female,77.52,75.88,79,45,75,64,93,69,97,63,3,10,1,4,4,1,Creative,Web,Creative,2,1,No,Web,Frontend Developer
S3751,20,Female,89.89,72.08,100,71,77,65,48,35,44,77,1,2,10,5,5,1,Technical,Data,Logical,0,6,Yes,DBMS,Database Administrator
S3752,18,Male,71.21,71.97,50,57,63,74,100,47,69,67,4,10,4,3,4,1,Creative,Web,Creative,3,2,No,Web,UI/UX Designer
S3753,22,Female,63.52,82.39,90,95,78,66,54,77,60,67,10,4,8,3,2,5,Technical,Web,Logical,1,2,No,Web,Junior Web Developer
S3754,19,Male,86.98,74.18,91,78,55,78,57,47,82,73,3,1,6,1,6,6,Technical,AI-ML,Logical,1,0,Yes,Python,AI/ML Engineer Trainee
S3755,22,Female,85.08,83.69,88,100,93,92,78,35,68,69,10,1,3,4,5,4,Technical,Web,Logical,2,5,No,Python,Junior Web Developer
S3756,21,Male,75.83,63.38,66,93,68,88,55,63,70,76,7,5,8,2,3,8,Technical,Cloud,Logical,2,2,No,DBMS,Cloud Operations Engineer
S3757,18,Male,81.33,88.62,100,99,49,89,65,54,92,90,8,1,1,7,5,1,Technical,Web,Logical,2,6,Yes,Python,Backend Developer
S3758,18,Male,88.29,80.53,76,100,73,79,46,73,73,85,3,5,8,5,2,5,Technical,AI-ML,Logical,1,7,Yes,Python,AI/ML Engineer Trainee
S3759,18,Male,65.04,71.07,96,95,93,100,56,44,89,91,10,8,3,2,4,6,Technical,Web,Logical,6,1,No,DBMS,Full Stack Developer
S3760,19,Female,88.69,81.03,65,100,72,99,69,59,94,97,5,2,3,4,10,5,Technical,Security,Logical,3,0,No,DBMS,Security Analyst Trainee
S3761,21,Female,86.25,94.02,74,81,61,68,91,48,74,79,5,8,2,4,10,4,Technical,Security,Logical,0,5,Yes,DBMS,Security Analyst Trainee
S3762,18,Male,89.49,83.75,55,94,52,78,67,66,67,100,9,1,1,3,2,6,Technical,Web,Logical,2,6,Yes,Python,Full Stack Developer
S3763,17,Female,82.21,70.67,92,94,50,88,73,45,73,68,7,6,3,3,2,3,Technical,AI-ML,Logical,1,5,No,Python,Junior ML Engineer
S3764,21,Female,77.29,74.58,44,43,51,51,58,49,83,73,4,8,6,1,1,7,Technical,Cloud,Logical,0,6,Yes,DBMS,Cloud Operations Engineer
S3765,22,Male,87.13,84.85,80,47,58,89,81,68,97,76,2,7,7,4,2,2,Analytical,AI-ML,Analytical,2,4,No,Math,Junior Data Scientist
S3766,18,Female,67.58,77.12,76,100,55,80,80,37,68,86,9,6,1,4,7,2,Technical,Web,Logical,4,2,Yes,Python,Full Stack Developer
S3767,18,Male,86.24,74.66,74,75,95,67,91,71,74,88,1,10,1,7,4,3,Creative,Web,Creative,0,5,No,Web,Frontend Developer
S3768,18,Male,79.31,74.06,67,85,80,76,81,54,77,99,10,2,7,5,4,5,Technical,Web,Analytical,1,6,No,Python,Quality Assurance Tester
S3769,18,Male,64.26,83.2,95,70,94,81,52,70,91,89,10,1,1,2,5,8,Technical,Web,Logical,3,2,No,Web,Full Stack Developer
S3770,22,Female,76.01,71.39,94,77,47,74,51,64,64,93,10,8,5,4,4,6,Technical,Web,Logical,1,5,Yes,DBMS,Full Stack Developer
S3771,19,Male,99.0,72.69,77,80,51,91,51,44,56,86,3,2,8,2,4,4,Technical,AI-ML,Logical,0,2,No,Python,AI/ML Engineer Trainee
S3772,19,Male,83.9,81.4,58,59,55,49,44,70,63,65,3,1,1,2,5,2,Analytical,AI-ML,Analytical,2,1,No,Python,Junior Data Scientist
S3773,22,Female,65.16,83.83,68,98,81,69,43,52,85,90,10,7,6,5,1,6,Technical,Web,Logical,0,6,Yes,Python,Backend Developer
S3774,21,Male,65.75,70.26,90,100,89,94,62,74,86,83,1,1,8,3,4,6,Technical,AI-ML,Logical,4,5,No,Python,AI/ML Engineer Trainee
S3775,21,Male,71.04,94.22,47,61,100,69,87,74,61,54,4,1,7,7,1,1,Management,Data,Leader,4,6,No,DBMS,Junior Business Analyst
S3776,18,Female,73.98,67.98,60,60,63,82,79,42,83,91,3,3,6,1,4,4,Analytical,AI-ML,Analytical,2,4,No,Statistics,Junior Data Scientist
S3777,19,Female,91.28,83.61,84,77,63,91,78,40,65,93,1,1,6,1,10,1,Technical,Security,Logical,4,7,Yes,DBMS,Security Analyst Trainee
S3778,18,Female,78.19,74.12,61,70,53,49,52,63,52,71,3,6,8,4,2,5,Analytical,Data,Analytical,2,2,Yes,DBMS,Associate Data Analyst
S3779,17,Male,86.78,89.21,83,49,63,75,86,80,84,81,7,3,5,10,3,5,Management,Data,Leader,1,2,Yes,Statistics,Junior Business Analyst
S3780,19,Female,87.27,63.92,67,59,73,43,95,55,89,56,4,7,1,4,3,1,Creative,Web,Creative,1,6,Yes,DBMS,UI/UX Designer
S3781,19,Female,82.35,88.11,47,60,63,65,95,47,80,65,1,6,2,4,3,2,Creative,Web,Creative,4,3,Yes,Python,UI/UX Designer
S3782,20,Female,77.22,82.83,58,45,69,68,79,42,66,67,6,6,1,1,6,5,Technical,Web,Logical,2,5,No,Statistics,Full Stack Developer
S3783,18,Male,75.89,69.74,77,100,54,82,48,80,83,94,7,3,2,5,3,6,Technical,AI-ML,Logical,3,2,Yes,Math,Junior ML Engineer
S3784,17,Male,79.39,67.53,100,80,91,73,59,74,97,98,7,2,2,5,4,4,Technical,AI-ML,Logical,2,3,Yes,Python,Junior ML Engineer
S3785,18,Female,82.72,64.19,57,99,90,77,59,54,62,100,8,2,5,3,2,1,Technical,AI-ML,Logical,4,3,No,Python,Junior ML Engineer
S3786,19,Female,88.13,78.53,77,71,80,99,38,79,94,70,10,3,2,2,4,5,Technical,Web,Logical,3,4,No,Python,Backend Developer
S3787,18,Female,72.5,83.84,67,99,70,85,50,80,59,93,8,3,1,1,3,4,Technical,AI-ML,Logical,0,4,No,Python,Junior ML Engineer
S3788,18,Other,85.78,90.43,96,73,56,95,49,73,87,78,4,3,7,2,7,4,Technical,AI-ML,Logical,2,1,No,Math,AI/ML Engineer Trainee
S3789,20,Female,80.36,82.68,92,75,99,70,45,54,59,71,3,5,5,1,10,1,Technical,Security,Logical,1,4,No,DBMS,Security Analyst Trainee
S3790,17,Male,92.2,91.97,91,74,73,68,51,57,84,77,10,1,6,4,3,5,Technical,Web,Logical,1,5,No,DBMS,Backend Developer
S3791,22,Female,77.48,69.15,54,82,90,77,79,53,49,97,5,1,2,6,10,6,Technical,Security,Logical,0,6,Yes,DBMS,Security Analyst Trainee
S3792,20,Male,84.71,79.58,85,73,84,78,91,76,84,100,10,4,1,3,5,5,Technical,Web,Logical,0,3,No,DBMS,Full Stack Developer
S3793,23,Male,89.8,61.15,58,96,87,85,63,38,72,84,10,5,1,3,6,3,Technical,Web,Logical,3,3,No,Web,Junior Web Developer
S3794,22,Male,81.58,83.4,66,47,48,76,94,53,71,77,2,10,2,5,1,3,Creative,Web,Creative,0,4,No,Web,Frontend Developer
S3795,19,Male,68.77,82.72,88,79,84,88,42,61,89,80,1,1,6,2,4,10,Technical,Cloud,Logical,7,0,No,Python,Junior DevOps Engineer
S3796,20,Female,84.62,76.64,52,71,86,67,53,40,75,100,4,5,4,5,1,1,Technical,Web,Logical,4,4,No,Math,Full Stack Developer
S3797,21,Female,72.81,81.03,64,73,72,100,56,45,54,83,10,5,3,2,1,7,Technical,Web,Logical,2,5,Yes,Python,Full Stack Developer
S3798,19,Female,74.1,76.44,87,53,89,88,53,52,85,79,5,2,7,4,4,2,Analytical,Data,Analytical,1,3,No,DBMS,Associate Data Analyst
S3799,18,Male,77.28,75.22,83,100,63,82,47,39,57,79,10,1,6,1,4,3,Technical,Web,Logical,1,2,No,Python,Backend Developer
S3800,21,Female,74.16,67.98,76,76,69,80,35,35,77,79,10,3,6,5,5,7,Technical,Web,Logical,2,2,Yes,Python,Backend Developer
S3801,19,Male,90.04,83.81,76,81,51,69,36,35,79,90,4,2,8,5,6,4,Technical,AI-ML,Logical,4,5,No,Math,AI/ML Engineer Trainee
S3802,22,Female,74.89,82.81,65,61,88,51,64,51,65,100,4,3,1,7,8,5,Analytical,AI-ML,Analytical,2,6,Yes,DBMS,Junior Data Scientist
S3803,19,Female,83.24,88.15,73,70,77,62,88,81,66,69,3,3,5,9,7,6,Management,Data,Leader,2,5,Yes,DBMS,Junior Business Analyst
S3804,19,Female,74.29,81.98,60,53,85,70,44,42,50,100,8,6,5,2,7,3,Technical,AI-ML,Logical,0,4,No,Python,Junior ML Engineer
S3805,22,Male,68.45,76.17,80,100,84,90,64,67,81,91,5,2,5,2,6,6,Technical,AI-ML,Logical,4,5,No,Python,AI/ML Engineer Trainee
S3806,18,Female,88.21,64.94,99,62,82,76,46,49,51,82,4,2,10,4,2,3,Technical,Data,Logical,1,8,Yes,DBMS,Database Administrator
S3807,21,Male,72.7,87.98,60,49,62,45,70,51,96,78,7,5,3,1,3,5,Technical,Web,Logical,2,8,Yes,Python,Junior Web Developer
S3808,19,Female,75.72,99.0,79,75,70,75,93,52,81,87,5,10,7,4,3,4,Creative,Web,Creative,1,3,No,Web,Frontend Developer
S3809,19,Male,67.4,63.42,45,62,55,78,93,61,77,65,1,10,2,7,7,3,Creative,Web,Creative,2,5,Yes,Web,Frontend Developer
S3810,17,Female,92.64,78.3,61,70,84,61,40,89,67,89,5,6,6,10,6,4,Management,Data,Leader,3,2,No,DBMS,Junior Business Analyst
S3811,21,Female,74.83,72.04,93,62,78,82,74,60,49,68,7,4,1,4,2,1,Technical,Web,Analytical,0,3,No,Python,Quality Assurance Tester
S3812,18,Male,79.17,77.56,80,100,69,79,73,38,76,76,7,2,4,7,3,1,Technical,AI-ML,Logical,2,5,Yes,Math,Junior ML Engineer
S3813,21,Female,63.65,98.21,100,79,45,80,78,81,52,98,4,4,7,3,2,4,Analytical,AI-ML,Analytical,3,5,No,Math,Junior Data Scientist
S3814,23,Male,74.03,74.52,49,58,65,75,83,67,76,59,2,10,1,7,3,5,Creative,Web,Creative,2,1,Yes,Web,UI/UX Designer
S3815,19,Female,73.49,77.32,87,61,78,81,52,64,92,80,3,3,10,1,2,1,Analytical,Data,Analytical,0,2,No,DBMS,Associate Data Analyst
S3816,18,Male,82.43,73.9,72,91,54,84,86,35,45,96,3,4,2,2,3,9,Technical,Cloud,Logical,0,2,No,DBMS,Junior DevOps Engineer
S3817,18,Male,81.46,77.46,79,72,77,72,69,73,92,98,2,1,10,3,2,4,Analytical,Data,Analytical,2,2,No,Statistics,Associate Data Analyst
S3818,21,Male,92.41,70.44,54,46,83,56,52,94,42,81,2,1,7,4,7,1,Management,Web,Leader,0,0,No,Python,Junior Business Analyst
S3819,19,Male,80.98,76.29,72,60,63,52,66,58,94,90,1,3,7,6,5,6,Technical,Cloud,Logical,5,2,No,Math,Junior DevOps Engineer
S3820,20,Female,96.26,91.88,88,79,43,93,43,44,70,79,10,1,3,1,2,5,Technical,Web,Logical,2,2,No,Web,Junior Web Developer
S3821,19,Female,75.01,77.47,99,90,72,83,51,42,62,72,6,1,8,2,1,4,Technical,AI-ML,Logical,2,5,No,Math,AI/ML Engineer Trainee
S3822,17,Male,58.91,87.73,97,100,85,91,37,76,82,86,4,1,1,1,8,10,Technical,Cloud,Logical,3,2,No,DBMS,Cloud Operations Engineer
S3823,19,Female,84.69,84.36,66,66,61,65,56,50,74,91,3,2,8,5,6,6,Analytical,AI-ML,Analytical,2,5,Yes,Math,Junior Data Scientist
